Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TCL","Cultures et produits animaux","98","Croatie","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","2803","","Donnée officielle"
"TCL","Cultures et produits animaux","98","Croatie","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","3412","","Donnée officielle"
"TCL","Cultures et produits animaux","49","Cuba","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","446","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","49","Cuba","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","386","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","49","Cuba","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","206","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","49","Cuba","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","0","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","49","Cuba","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","22","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","49","Cuba","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","1","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","49","Cuba","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","10","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","422","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","713","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","366","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","9770","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","8117","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","10733","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","58","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","72","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","569","Figues","2019","2019","tonnes","55","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","471","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","133","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","293","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","263","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","289","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","262","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","2649","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","2354","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","1791","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","10","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","4","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","4","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","1473","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","1661","","Donnée officielle"
"TCL","Cultures et produits animaux","54","Danemark","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","1434","","Donnée officielle"
"TCL","Cultures et produits animaux","72","Djibouti","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","712","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","55","Dominique","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","23","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","55","Dominique","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","225","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","55","Dominique","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","584","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","55","Dominique","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","2","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","55","Dominique","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","224","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","55","Dominique","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","336","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","55","Dominique","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","25","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","55","Dominique","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","2","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","55","Dominique","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","1","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","55","Dominique","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","2","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","55","Dominique","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","6","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","55","Dominique","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","13","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","55","Dominique","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","3","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","55","Dominique","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","0","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","55","Dominique","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","3","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","10","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","31","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","141","","Donnée officielle"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","425","","Donnée officielle"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","157","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","100","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","569","Figues","2019","2019","tonnes","201","","Donnée officielle"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","18","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","71","","Donnée officielle"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","27724","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","2600","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","2078","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","3445","","Donnée officielle"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","44","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","101","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","28609","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","11522","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","59","Égypte","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","12254","","Donnée officielle"
"TCL","Cultures et produits animaux","60","El Salvador","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","1","","Donnée officielle"
